tradeId,price,size,side,ts,symbol,value,hour,date
1309384810288099333,110633.0,0.0042,Buy,2025-05-22 09:53:06,BTCUSDT,464.6586,9,2025-05-22
1309384810279710729,110633.0,0.0032,Buy,2025-05-22 09:53:06,BTCUSDT,354.0256,9,2025-05-22
1309384810241961986,110633.0,0.0001,Buy,2025-05-22 09:53:06,BTCUSDT,11.0633,9,2025-05-22
1309384810053218370,110620.0,0.0966,Buy,2025-05-22 09:53:06,BTCUSDT,10685.892,9,2025-05-22
1309384809881251878,110620.0,0.0704,Buy,2025-05-22 09:53:06,BTCUSDT,7787.648,9,2025-05-22
1309384808249667585,110620.0,0.0264,Buy,2025-05-22 09:53:06,BTCUSDT,2920.368,9,2025-05-22
1309384797122179074,110620.0,0.0985,Buy,2025-05-22 09:53:03,BTCUSDT,10896.07,9,2025-05-22
1309384795045998597,110620.0,0.0022,Buy,2025-05-22 09:53:03,BTCUSDT,243.364,9,2025-05-22
1309384794957918210,110620.0,0.0032,Buy,2025-05-22 09:53:02,BTCUSDT,353.98400000000004,9,2025-05-22
1309384791510200323,110610.1,0.0599,Buy,2025-05-22 09:53:02,BTCUSDT,6625.54499,9,2025-05-22
1309384791510200321,110610.1,0.0037,Buy,2025-05-22 09:53:02,BTCUSDT,409.25737000000004,9,2025-05-22
1309384785151635457,110610.0,0.0018,Sell,2025-05-22 09:53:00,BTCUSDT,199.09799999999998,9,2025-05-22
1309384781808775169,110610.0,0.0017,Sell,2025-05-22 09:52:59,BTCUSDT,188.03699999999998,9,2025-05-22
1309384781527756801,110610.0,0.0042,Sell,2025-05-22 09:52:59,BTCUSDT,464.56199999999995,9,2025-05-22
1309384781259321346,110610.0,0.1973,Sell,2025-05-22 09:52:59,BTCUSDT,21823.353,9,2025-05-22
1309384778239422468,110610.1,0.0016,Buy,2025-05-22 09:52:59,BTCUSDT,176.97616000000002,9,2025-05-22
1309384774472937476,110608.6,0.0016,Buy,2025-05-22 09:52:58,BTCUSDT,176.97376000000003,9,2025-05-22
1309384774472937474,110596.1,0.0021,Buy,2025-05-22 09:52:58,BTCUSDT,232.25181,9,2025-05-22
1309384771364958213,110596.0,0.0081,Sell,2025-05-22 09:52:57,BTCUSDT,895.8276,9,2025-05-22
1309384771222351878,110592.9,0.0081,Sell,2025-05-22 09:52:57,BTCUSDT,895.8024899999999,9,2025-05-22
1309384770777755649,110589.1,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.117820000000002,9,2025-05-22
1309384770765172753,110585.3,0.0028,Buy,2025-05-22 09:52:57,BTCUSDT,309.63884,9,2025-05-22
1309384770752589831,110585.3,0.0012,Buy,2025-05-22 09:52:57,BTCUSDT,132.70236,9,2025-05-22
1309384770748395540,110585.3,0.0026,Buy,2025-05-22 09:52:57,BTCUSDT,287.52178,9,2025-05-22
1309384770748395535,110585.3,0.0005,Buy,2025-05-22 09:52:57,BTCUSDT,55.29265,9,2025-05-22
1309384770748395522,110585.3,0.0008,Buy,2025-05-22 09:52:57,BTCUSDT,88.46824000000001,9,2025-05-22
1309384770744201224,110585.3,0.0075,Buy,2025-05-22 09:52:57,BTCUSDT,829.3897499999999,9,2025-05-22
1309384770735812621,110585.3,0.0024,Buy,2025-05-22 09:52:57,BTCUSDT,265.40472,9,2025-05-22
1309384770735812609,110585.3,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.16561,9,2025-05-22
1309384770731618328,110585.3,0.0028,Buy,2025-05-22 09:52:57,BTCUSDT,309.63884,9,2025-05-22
1309384770731618319,110585.3,0.0024,Buy,2025-05-22 09:52:57,BTCUSDT,265.40472,9,2025-05-22
1309384770731618312,110585.3,0.003,Buy,2025-05-22 09:52:57,BTCUSDT,331.7559,9,2025-05-22
1309384770731618305,110585.3,0.0018,Buy,2025-05-22 09:52:57,BTCUSDT,199.05354,9,2025-05-22
1309384770727424010,110585.3,0.0018,Buy,2025-05-22 09:52:57,BTCUSDT,199.05354,9,2025-05-22
1309384770723229709,110585.3,0.0023,Buy,2025-05-22 09:52:57,BTCUSDT,254.34619,9,2025-05-22
1309384770723229707,110579.2,0.0014,Buy,2025-05-22 09:52:57,BTCUSDT,154.81088,9,2025-05-22
1309384770719035398,110579.2,0.0036,Buy,2025-05-22 09:52:57,BTCUSDT,398.08511999999996,9,2025-05-22
1309384770710646793,110579.2,0.0004,Buy,2025-05-22 09:52:57,BTCUSDT,44.231680000000004,9,2025-05-22
1309384770710646791,110575.2,0.0022,Buy,2025-05-22 09:52:57,BTCUSDT,243.26544,9,2025-05-22
1309384770706452492,110575.2,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.11504,9,2025-05-22
1309384770706452488,110575.2,0.0018,Buy,2025-05-22 09:52:57,BTCUSDT,199.03536,9,2025-05-22
1309384770706452484,110575.2,0.0069,Buy,2025-05-22 09:52:57,BTCUSDT,762.96888,9,2025-05-22
1309384770706452482,110575.2,0.0001,Buy,2025-05-22 09:52:57,BTCUSDT,11.05752,9,2025-05-22
1309384770702258188,110575.2,0.004,Buy,2025-05-22 09:52:57,BTCUSDT,442.3008,9,2025-05-22
1309384770702258181,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770702258177,110575.2,0.0009,Buy,2025-05-22 09:52:57,BTCUSDT,99.51768,9,2025-05-22
1309384770698063929,110575.2,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.11504,9,2025-05-22
1309384770698063888,110575.2,0.0018,Buy,2025-05-22 09:52:57,BTCUSDT,199.03536,9,2025-05-22
1309384770698063883,110575.2,0.0043,Buy,2025-05-22 09:52:57,BTCUSDT,475.47336,9,2025-05-22
1309384770698063875,110575.2,0.011,Buy,2025-05-22 09:52:57,BTCUSDT,1216.3272,9,2025-05-22
1309384770693869577,110575.2,0.0008,Buy,2025-05-22 09:52:57,BTCUSDT,88.46016,9,2025-05-22
1309384770693869570,110575.2,0.012,Buy,2025-05-22 09:52:57,BTCUSDT,1326.9024,9,2025-05-22
1309384770689675266,110575.2,0.008,Buy,2025-05-22 09:52:57,BTCUSDT,884.6016,9,2025-05-22
1309384770685480979,110575.2,0.011,Buy,2025-05-22 09:52:57,BTCUSDT,1216.3272,9,2025-05-22
1309384770685480974,110575.2,0.0006,Buy,2025-05-22 09:52:57,BTCUSDT,66.34512,9,2025-05-22
1309384770685480969,110575.2,0.0005,Buy,2025-05-22 09:52:57,BTCUSDT,55.2876,9,2025-05-22
1309384770685480963,110575.2,0.006,Buy,2025-05-22 09:52:57,BTCUSDT,663.4512,9,2025-05-22
1309384770681286692,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770681286671,110575.2,0.0032,Buy,2025-05-22 09:52:57,BTCUSDT,353.84064,9,2025-05-22
1309384770681286667,110575.2,0.0035,Buy,2025-05-22 09:52:57,BTCUSDT,387.0132,9,2025-05-22
1309384770681286659,110575.2,0.011,Buy,2025-05-22 09:52:57,BTCUSDT,1216.3272,9,2025-05-22
1309384770677092360,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770677092353,110575.2,0.004,Buy,2025-05-22 09:52:57,BTCUSDT,442.3008,9,2025-05-22
1309384770668703745,110575.2,0.0021,Buy,2025-05-22 09:52:57,BTCUSDT,232.20791999999997,9,2025-05-22
1309384770664509443,110575.2,0.0009,Buy,2025-05-22 09:52:57,BTCUSDT,99.51768,9,2025-05-22
1309384770660315153,110575.2,0.0045,Buy,2025-05-22 09:52:57,BTCUSDT,497.5883999999999,9,2025-05-22
1309384770660315145,110575.2,0.0006,Buy,2025-05-22 09:52:57,BTCUSDT,66.34512,9,2025-05-22
1309384770660315141,110575.2,0.0023,Buy,2025-05-22 09:52:57,BTCUSDT,254.32296,9,2025-05-22
1309384770660315137,110575.2,0.0015,Buy,2025-05-22 09:52:57,BTCUSDT,165.8628,9,2025-05-22
1309384770656120843,110575.2,0.009,Buy,2025-05-22 09:52:57,BTCUSDT,995.1767999999998,9,2025-05-22
1309384770656120835,110575.2,0.0004,Buy,2025-05-22 09:52:57,BTCUSDT,44.23008,9,2025-05-22
1309384770643537935,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770643537929,110575.2,0.0015,Buy,2025-05-22 09:52:57,BTCUSDT,165.8628,9,2025-05-22
1309384770643537923,110575.2,0.015,Buy,2025-05-22 09:52:57,BTCUSDT,1658.628,9,2025-05-22
1309384770639343627,110575.2,0.012,Buy,2025-05-22 09:52:57,BTCUSDT,1326.9024,9,2025-05-22
1309384770639343621,110575.2,0.0018,Buy,2025-05-22 09:52:57,BTCUSDT,199.03536,9,2025-05-22
1309384770635149317,110575.2,0.006,Buy,2025-05-22 09:52:57,BTCUSDT,663.4512,9,2025-05-22
1309384770630955018,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770630955010,110575.2,0.0045,Buy,2025-05-22 09:52:57,BTCUSDT,497.5883999999999,9,2025-05-22
1309384770626760727,110575.2,0.007,Buy,2025-05-22 09:52:57,BTCUSDT,774.0264,9,2025-05-22
1309384770626760719,110575.2,0.008,Buy,2025-05-22 09:52:57,BTCUSDT,884.6016,9,2025-05-22
1309384770626760710,110575.2,0.003,Buy,2025-05-22 09:52:57,BTCUSDT,331.7256,9,2025-05-22
1309384770626760706,110575.2,0.0014,Buy,2025-05-22 09:52:57,BTCUSDT,154.80527999999998,9,2025-05-22
1309384770622566408,110575.2,0.0033,Buy,2025-05-22 09:52:57,BTCUSDT,364.89815999999996,9,2025-05-22
1309384770614177827,110575.2,0.014,Buy,2025-05-22 09:52:57,BTCUSDT,1548.0528,9,2025-05-22
1309384770614177820,110575.2,0.0027,Buy,2025-05-22 09:52:57,BTCUSDT,298.55304,9,2025-05-22
1309384770614177815,110575.2,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.11504,9,2025-05-22
1309384770609983492,110575.2,0.0044,Buy,2025-05-22 09:52:57,BTCUSDT,486.53088,9,2025-05-22
1309384770609983488,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770605789189,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770605789184,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770601594883,110575.2,0.0023,Buy,2025-05-22 09:52:57,BTCUSDT,254.32296,9,2025-05-22
1309384770593206273,110575.2,0.0031,Buy,2025-05-22 09:52:57,BTCUSDT,342.78312,9,2025-05-22
1309384770589011978,110575.2,0.006,Buy,2025-05-22 09:52:57,BTCUSDT,663.4512,9,2025-05-22
1309384770589011973,110575.2,0.0015,Buy,2025-05-22 09:52:57,BTCUSDT,165.8628,9,2025-05-22
1309384770589011969,110575.2,0.0029,Buy,2025-05-22 09:52:57,BTCUSDT,320.66808,9,2025-05-22
1309384770584817672,110575.2,0.0024,Buy,2025-05-22 09:52:57,BTCUSDT,265.38048,9,2025-05-22
1309384770584817664,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770580623383,110575.2,0.0008,Buy,2025-05-22 09:52:57,BTCUSDT,88.46016,9,2025-05-22
1309384770580623373,110575.2,0.0076,Buy,2025-05-22 09:52:57,BTCUSDT,840.37152,9,2025-05-22
1309384770580623369,110575.2,0.0033,Buy,2025-05-22 09:52:57,BTCUSDT,364.89815999999996,9,2025-05-22
1309384770576429063,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770576429057,110575.2,0.0045,Buy,2025-05-22 09:52:57,BTCUSDT,497.5883999999999,9,2025-05-22
1309384770572234780,110575.2,0.0027,Buy,2025-05-22 09:52:57,BTCUSDT,298.55304,9,2025-05-22
1309384770563846148,110575.2,0.002,Buy,2025-05-22 09:52:57,BTCUSDT,221.1504,9,2025-05-22
1309384770542874628,110575.2,0.0016,Buy,2025-05-22 09:52:57,BTCUSDT,176.92032,9,2025-05-22
1309384770513514508,110575.2,0.0004,Buy,2025-05-22 09:52:57,BTCUSDT,44.23008,9,2025-05-22
1309384770505125949,110575.2,0.002,Buy,2025-05-22 09:52:57,BTCUSDT,221.1504,9,2025-05-22
1309384770500931592,110575.2,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.11504,9,2025-05-22
1309384770375102472,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770186358787,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770119249921,110575.2,0.0037,Buy,2025-05-22 09:52:57,BTCUSDT,409.12824,9,2025-05-22
1309384770110861327,110575.2,0.0027,Buy,2025-05-22 09:52:57,BTCUSDT,298.55304,9,2025-05-22
1309384770098278400,110575.2,0.0009,Buy,2025-05-22 09:52:57,BTCUSDT,99.51768,9,2025-05-22
1309384770094084097,110575.2,0.0026,Buy,2025-05-22 09:52:57,BTCUSDT,287.49552,9,2025-05-22
1309384770068918285,110575.2,0.0063,Buy,2025-05-22 09:52:57,BTCUSDT,696.62376,9,2025-05-22
1309384770068918274,110575.2,0.0002,Buy,2025-05-22 09:52:57,BTCUSDT,22.11504,9,2025-05-22
1309384770064723975,110575.2,0.0012,Buy,2025-05-22 09:52:57,BTCUSDT,132.69024,9,2025-05-22
1309384770064723969,110575.2,0.0041,Buy,2025-05-22 09:52:57,BTCUSDT,453.35832000000005,9,2025-05-22
1309384770039558158,110575.2,0.0042,Buy,2025-05-22 09:52:57,BTCUSDT,464.41583999999995,9,2025-05-22
1309384770039558154,110575.2,0.0034,Buy,2025-05-22 09:52:57,BTCUSDT,375.95568,9,2025-05-22
1309384770026975233,110575.2,0.0084,Buy,2025-05-22 09:52:57,BTCUSDT,928.8316799999999,9,2025-05-22
1309384765341937666,110572.0,0.0004,Sell,2025-05-22 09:52:55,BTCUSDT,44.2288,9,2025-05-22
1309384762724691971,110572.1,0.2206,Buy,2025-05-22 09:52:55,BTCUSDT,24392.20526,9,2025-05-22
1309384762259124227,110572.0,0.4832,Sell,2025-05-22 09:52:55,BTCUSDT,53428.390400000004,9,2025-05-22
1309384762259124225,110572.0,0.0168,Sell,2025-05-22 09:52:55,BTCUSDT,1857.6095999999998,9,2025-05-22
1309384761634172929,110572.1,5.3466,Buy,2025-05-22 09:52:55,BTCUSDT,591184.78986,9,2025-05-22
1309384760879198209,110572.0,0.0614,Sell,2025-05-22 09:52:54,BTCUSDT,6789.120800000001,9,2025-05-22
1309384759138562052,110572.1,0.0052,Buy,2025-05-22 09:52:54,BTCUSDT,574.97492,9,2025-05-22
1309384757083353091,110572.1,0.0007,Buy,2025-05-22 09:52:53,BTCUSDT,77.40047,9,2025-05-22
1309384753946013697,110572.1,0.0414,Buy,2025-05-22 09:52:53,BTCUSDT,4577.68494,9,2025-05-22
1309384753543360514,110572.0,0.0091,Sell,2025-05-22 09:52:53,BTCUSDT,1006.2052000000001,9,2025-05-22
1309384750456352769,110572.1,0.0021,Buy,2025-05-22 09:52:52,BTCUSDT,232.20141,9,2025-05-22
1309384743405727745,110572.1,0.0035,Buy,2025-05-22 09:52:50,BTCUSDT,387.00235000000004,9,2025-05-22
1309384731800088579,110572.1,0.0143,Buy,2025-05-22 09:52:47,BTCUSDT,1581.1810300000002,9,2025-05-22
1309384731800088577,110572.1,0.0035,Buy,2025-05-22 09:52:47,BTCUSDT,387.00235000000004,9,2025-05-22
1309384730063646722,110572.0,0.005,Sell,2025-05-22 09:52:47,BTCUSDT,552.86,9,2025-05-22
1309384728482394115,110572.1,0.0011,Buy,2025-05-22 09:52:47,BTCUSDT,121.62931000000002,9,2025-05-22
1309384724317450242,110572.0,0.0009,Sell,2025-05-22 09:52:46,BTCUSDT,99.5148,9,2025-05-22
1309384717149384705,110572.0,5.4158,Sell,2025-05-22 09:52:44,BTCUSDT,598835.8376,9,2025-05-22
1309384716369244161,110572.0,0.081,Sell,2025-05-22 09:52:44,BTCUSDT,8956.332,9,2025-05-22
1309384712829251585,110572.0,0.0001,Sell,2025-05-22 09:52:43,BTCUSDT,11.0572,9,2025-05-22
1309384708811108353,110572.0,0.0029,Sell,2025-05-22 09:52:42,BTCUSDT,320.6588,9,2025-05-22
1309384704017018945,110572.0,0.0016,Sell,2025-05-22 09:52:41,BTCUSDT,176.9152,9,2025-05-22
1309384703287209985,110572.1,0.8172,Buy,2025-05-22 09:52:41,BTCUSDT,90359.52012000002,9,2025-05-22
1309384696668598276,110572.0,0.0035,Sell,2025-05-22 09:52:39,BTCUSDT,387.002,9,2025-05-22
1309384694495948801,110572.0,0.0051,Sell,2025-05-22 09:52:39,BTCUSDT,563.9172000000001,9,2025-05-22
1309384694244290561,110572.0,0.0011,Sell,2025-05-22 09:52:38,BTCUSDT,121.62920000000001,9,2025-05-22
1309384693464150020,110572.1,0.0009,Buy,2025-05-22 09:52:38,BTCUSDT,99.51489000000001,9,2025-05-22
1309384691211808770,110572.0,0.0091,Sell,2025-05-22 09:52:38,BTCUSDT,1006.2052000000001,9,2025-05-22
1309384690549108737,110572.0,0.0055,Sell,2025-05-22 09:52:38,BTCUSDT,608.146,9,2025-05-22
1309384688732975105,110572.0,0.0056,Sell,2025-05-22 09:52:37,BTCUSDT,619.2032,9,2025-05-22
1309384686216392706,110572.1,0.005,Buy,2025-05-22 09:52:37,BTCUSDT,552.8605,9,2025-05-22
1309384686182838275,110572.0,0.0002,Sell,2025-05-22 09:52:37,BTCUSDT,22.1144,9,2025-05-22
1309384686157672449,110572.1,0.0006,Buy,2025-05-22 09:52:37,BTCUSDT,66.34326,9,2025-05-22
1309384686073786369,110572.0,0.0714,Sell,2025-05-22 09:52:37,BTCUSDT,7894.840800000001,9,2025-05-22
1309384685188788229,110572.0,0.005,Sell,2025-05-22 09:52:36,BTCUSDT,552.86,9,2025-05-22
1309384681661378568,110572.1,0.5156,Buy,2025-05-22 09:52:35,BTCUSDT,57010.97476,9,2025-05-22
1309384672748482645,110572.1,3.9979,Buy,2025-05-22 09:52:33,BTCUSDT,442056.19859000004,9,2025-05-22
1309384672249360389,110572.0,0.0001,Sell,2025-05-22 09:52:33,BTCUSDT,11.0572,9,2025-05-22
1309384670445809666,110572.1,0.0061,Buy,2025-05-22 09:52:33,BTCUSDT,674.48981,9,2025-05-22
1309384670332563457,110572.1,0.002,Buy,2025-05-22 09:52:33,BTCUSDT,221.1442,9,2025-05-22
1309384669397233665,110572.1,0.1066,Buy,2025-05-22 09:52:33,BTCUSDT,11786.98586,9,2025-05-22
1309384664695418881,110572.1,0.0097,Buy,2025-05-22 09:52:31,BTCUSDT,1072.5493700000002,9,2025-05-22
1309384663835586562,110572.0,0.0025,Sell,2025-05-22 09:52:31,BTCUSDT,276.43,9,2025-05-22
1309384663109971970,110572.1,0.0247,Buy,2025-05-22 09:52:31,BTCUSDT,2731.13087,9,2025-05-22
1309384648438296578,110571.9,0.0016,Buy,2025-05-22 09:52:28,BTCUSDT,176.91504,9,2025-05-22
1309384647817539586,110571.8,0.1078,Sell,2025-05-22 09:52:27,BTCUSDT,11919.64004,9,2025-05-22
1309384647385526277,110571.8,0.01,Sell,2025-05-22 09:52:27,BTCUSDT,1105.718,9,2025-05-22
1309384646605385729,110571.8,0.0088,Sell,2025-05-22 09:52:27,BTCUSDT,973.0318400000001,9,2025-05-22
1309384644390793227,110571.9,0.0017,Buy,2025-05-22 09:52:27,BTCUSDT,187.97222999999997,9,2025-05-22
1309384644390793225,110571.9,0.0018,Buy,2025-05-22 09:52:27,BTCUSDT,199.02942,9,2025-05-22
1309384644390793223,110571.9,0.0028,Buy,2025-05-22 09:52:27,BTCUSDT,309.60132,9,2025-05-22
1309384638619430915,110571.9,0.0009,Buy,2025-05-22 09:52:25,BTCUSDT,99.51471,9,2025-05-22
1309384636430004225,110571.8,0.0016,Sell,2025-05-22 09:52:25,BTCUSDT,176.91488,9,2025-05-22
1309384635184295936,110571.8,0.002,Sell,2025-05-22 09:52:24,BTCUSDT,221.14360000000002,9,2025-05-22
1309384635104604164,110571.8,0.0176,Sell,2025-05-22 09:52:24,BTCUSDT,1946.0636800000002,9,2025-05-22
1309384634626453505,110571.9,0.0006,Buy,2025-05-22 09:52:24,BTCUSDT,66.34313999999999,9,2025-05-22
1309384631661080577,110571.8,0.0013,Sell,2025-05-22 09:52:24,BTCUSDT,143.74334,9,2025-05-22
1309384627546468354,110568.9,0.0029,Sell,2025-05-22 09:52:23,BTCUSDT,320.64980999999995,9,2025-05-22
1309384627370307588,110569.0,0.6417,Buy,2025-05-22 09:52:23,BTCUSDT,70952.12730000001,9,2025-05-22
1309384627370307586,110569.0,0.1528,Buy,2025-05-22 09:52:23,BTCUSDT,16894.943199999998,9,2025-05-22
1309384626174930945,110569.0,3.5765,Buy,2025-05-22 09:52:22,BTCUSDT,395450.02849999996,9,2025-05-22
1309384622521692161,110568.9,0.0029,Sell,2025-05-22 09:52:21,BTCUSDT,320.64980999999995,9,2025-05-22
1309384621401812997,110568.9,0.1155,Sell,2025-05-22 09:52:21,BTCUSDT,12770.70795,9,2025-05-22
1309384621401812995,110568.9,0.0106,Sell,2025-05-22 09:52:21,BTCUSDT,1172.03034,9,2025-05-22
1309384621401812993,110568.9,0.0239,Sell,2025-05-22 09:52:21,BTCUSDT,2642.59671,9,2025-05-22
1309384621368258561,110568.9,0.001,Sell,2025-05-22 09:52:21,BTCUSDT,110.5689,9,2025-05-22
1309384619241746475,110568.9,1.8077,Sell,2025-05-22 09:52:21,BTCUSDT,199875.40052999998,9,2025-05-22
1309384611457118211,110568.9,0.011,Sell,2025-05-22 09:52:19,BTCUSDT,1216.2578999999998,9,2025-05-22
1309384608210726916,110568.9,0.0061,Sell,2025-05-22 09:52:18,BTCUSDT,674.47029,9,2025-05-22
1309384608110063617,110568.9,0.0073,Sell,2025-05-22 09:52:18,BTCUSDT,807.15297,9,2025-05-22
1309384606830800898,110568.9,0.0051,Sell,2025-05-22 09:52:18,BTCUSDT,563.90139,9,2025-05-22
1309384605832556549,110568.9,0.0801,Sell,2025-05-22 09:52:17,BTCUSDT,8856.56889,9,2025-05-22
1309384605765447681,110568.9,0.0574,Sell,2025-05-22 09:52:17,BTCUSDT,6346.65486,9,2025-05-22
1309384605522178050,110568.9,0.0004,Sell,2025-05-22 09:52:17,BTCUSDT,44.22756,9,2025-05-22
1309384591722917889,110561.4,0.0364,Sell,2025-05-22 09:52:14,BTCUSDT,4024.43496,9,2025-05-22
1309384588568801289,110557.2,0.0007,Sell,2025-05-22 09:52:13,BTCUSDT,77.39004,9,2025-05-22
1309384588568801287,110557.2,0.0002,Sell,2025-05-22 09:52:13,BTCUSDT,22.11144,9,2025-05-22
1309384588568801285,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588568801283,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588560412685,110557.2,0.0005,Sell,2025-05-22 09:52:13,BTCUSDT,55.2786,9,2025-05-22
1309384588560412683,110557.2,0.0004,Sell,2025-05-22 09:52:13,BTCUSDT,44.22288,9,2025-05-22
1309384588560412679,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588560412677,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588560412675,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588560412673,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588552024072,110557.2,0.0002,Sell,2025-05-22 09:52:13,BTCUSDT,22.11144,9,2025-05-22
1309384588552024070,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588552024068,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588552024066,110557.2,0.0001,Sell,2025-05-22 09:52:13,BTCUSDT,11.05572,9,2025-05-22
1309384588317143045,110557.2,0.0011,Sell,2025-05-22 09:52:13,BTCUSDT,121.61292,9,2025-05-22
1309384586790416390,110557.2,0.1082,Sell,2025-05-22 09:52:13,BTCUSDT,11962.28904,9,2025-05-22
1309384586790416388,110560.0,0.0048,Sell,2025-05-22 09:52:13,BTCUSDT,530.688,9,2025-05-22
1309384586790416386,110560.0,0.0348,Sell,2025-05-22 09:52:13,BTCUSDT,3847.488,9,2025-05-22
1309384585502765059,110560.0,0.0074,Sell,2025-05-22 09:52:13,BTCUSDT,818.144,9,2025-05-22
1309384585502765057,110560.0,0.0006,Sell,2025-05-22 09:52:13,BTCUSDT,66.336,9,2025-05-22
1309384582403174407,110560.1,0.001,Buy,2025-05-22 09:52:12,BTCUSDT,110.5601,9,2025-05-22
1309384580834504707,110560.0,0.0062,Sell,2025-05-22 09:52:11,BTCUSDT,685.472,9,2025-05-22
1309384577479061505,110560.1,4.1621,Buy,2025-05-22 09:52:11,BTCUSDT,460162.19221,9,2025-05-22
1309384576317239297,110560.1,0.0012,Buy,2025-05-22 09:52:10,BTCUSDT,132.67212,9,2025-05-22
1309384574010372102,110560.0,0.0602,Sell,2025-05-22 09:52:10,BTCUSDT,6655.7119999999995,9,2025-05-22
1309384574010372099,110562.1,0.0048,Sell,2025-05-22 09:52:10,BTCUSDT,530.69808,9,2025-05-22
1309384574010372097,110564.8,0.404,Sell,2025-05-22 09:52:10,BTCUSDT,44668.179200000006,9,2025-05-22
1309384572995350529,110564.9,0.0003,Buy,2025-05-22 09:52:10,BTCUSDT,33.16947,9,2025-05-22
1309384572118740993,110564.8,0.0365,Sell,2025-05-22 09:52:09,BTCUSDT,4035.6151999999997,9,2025-05-22
1309384569551826945,110564.8,0.0103,Sell,2025-05-22 09:52:09,BTCUSDT,1138.81744,9,2025-05-22
1309384568176095237,110564.8,0.0346,Sell,2025-05-22 09:52:08,BTCUSDT,3825.54208,9,2025-05-22
1309384568058654723,110564.8,0.0346,Sell,2025-05-22 09:52:08,BTCUSDT,3825.54208,9,2025-05-22
1309384568004128771,110564.8,0.0005,Sell,2025-05-22 09:52:08,BTCUSDT,55.2824,9,2025-05-22
1309384566112497665,110564.8,0.0002,Sell,2025-05-22 09:52:08,BTCUSDT,22.11296,9,2025-05-22
1309384565684678659,110564.8,0.0139,Sell,2025-05-22 09:52:08,BTCUSDT,1536.85072,9,2025-05-22
1309384564959064065,110564.8,0.0355,Sell,2025-05-22 09:52:08,BTCUSDT,3925.0503999999996,9,2025-05-22
1309384560328552461,110564.9,0.0006,Buy,2025-05-22 09:52:07,BTCUSDT,66.33894,9,2025-05-22
1309384560244666374,110564.8,0.0287,Sell,2025-05-22 09:52:07,BTCUSDT,3173.20976,9,2025-05-22
1309384560244666372,110564.8,0.0427,Sell,2025-05-22 09:52:07,BTCUSDT,4721.11696,9,2025-05-22
1309384559670046722,110564.8,0.006,Sell,2025-05-22 09:52:06,BTCUSDT,663.3888000000001,9,2025-05-22
1309384558105571330,110564.8,0.04,Sell,2025-05-22 09:52:06,BTCUSDT,4422.592000000001,9,2025-05-22
1309384556658536448,110564.9,0.0021,Buy,2025-05-22 09:52:06,BTCUSDT,232.18628999999999,9,2025-05-22
1309384548693553154,110564.9,0.012,Buy,2025-05-22 09:52:04,BTCUSDT,1326.7788,9,2025-05-22
1309384545870786563,110564.8,0.0096,Sell,2025-05-22 09:52:03,BTCUSDT,1061.4220799999998,9,2025-05-22
1309384544117567494,110564.8,0.0634,Sell,2025-05-22 09:52:03,BTCUSDT,7009.80832,9,2025-05-22
