tradeId,price,size,side,ts,symbol
1309373547839467522,110451.1,0.003,Sell,1747904901000,BTCUSDT
1309373547566837765,110451.1,0.0009,Sell,1747904901000,BTCUSDT
1309373546946080855,110457.3,0.0253,Sell,1747904901000,BTCUSDT
1309373546946080853,110463.8,0.0437,Sell,1747904901000,BTCUSDT
1309373546946080851,110464,0.0018,Sell,1747904901000,BTCUSDT
1309373546618925061,110464.1,0.0007,Buy,1747904901000,BTCUSDT
1309373544957980675,110464.1,0.2261,Buy,1747904900000,BTCUSDT
1309373544957980673,110464.1,0.0041,Buy,1747904900000,BTCUSDT
1309373544714711041,110464.1,0.1,Buy,1747904900000,BTCUSDT
1309373543431254017,110464.1,0.0192,Buy,1747904900000,BTCUSDT
1309373543120875521,110464.1,0.0155,Buy,1747904900000,BTCUSDT
1309373541296353283,110464.1,0.0433,Buy,1747904899000,BTCUSDT
1309373541296353281,110464,0.0041,Buy,1747904899000,BTCUSDT
1309373539517968385,110464,0.0022,Buy,1747904899000,BTCUSDT
1309373539480219652,110463.9,0.0444,Sell,1747904899000,BTCUSDT
1309373538905600006,110463.9,0.0028,Sell,1747904899000,BTCUSDT
1309373538872045578,110463.9,0.012,Sell,1747904899000,BTCUSDT
1309373538700079110,110464,0.0044,Buy,1747904899000,BTCUSDT
1309373538117070849,110464,0.0144,Buy,1747904899000,BTCUSDT
1309373537592782852,110464,0.03,Buy,1747904899000,BTCUSDT
1309373537542451204,110464,0.0075,Buy,1747904899000,BTCUSDT
1309373537286598661,110462.8,0.0248,Buy,1747904898000,BTCUSDT
1309373537265627138,110462.8,0.0013,Buy,1747904898000,BTCUSDT
1309373537257238533,110459.9,0.05,Sell,1747904898000,BTCUSDT
1309373537060106253,110462.3,0.2612,Buy,1747904898000,BTCUSDT
1309373537060106251,110462.2,0.6022,Buy,1747904898000,BTCUSDT
1309373537060106249,110461.5,0.0021,Buy,1747904898000,BTCUSDT
1309373537060106246,110461,0.4725,Buy,1747904898000,BTCUSDT
1309373537060106244,110460.5,0.142,Buy,1747904898000,BTCUSDT
1309373537060106242,110460,0.02,Buy,1747904898000,BTCUSDT
1309373536909111306,110459.2,0.2877,Buy,1747904898000,BTCUSDT
1309373536909111304,110459.1,0.6013,Buy,1747904898000,BTCUSDT
1309373536909111302,110459,0.0003,Buy,1747904898000,BTCUSDT
1309373536909111300,110458.7,0.6034,Buy,1747904898000,BTCUSDT
1309373536909111298,110456.6,0.0073,Buy,1747904898000,BTCUSDT
1309373536816836613,110456.6,0.0048,Buy,1747904898000,BTCUSDT
1309373536816836611,110456.2,0.0088,Buy,1747904898000,BTCUSDT
1309373535667597320,110455.7,0.0033,Buy,1747904898000,BTCUSDT
1309373535667597318,110451.7,0.0014,Buy,1747904898000,BTCUSDT
1309373535667597316,110451.1,0.0051,Buy,1747904898000,BTCUSDT
1309373532903550981,110450,0.0008,Buy,1747904897000,BTCUSDT
1309373532903550979,110450,0.0006,Buy,1747904897000,BTCUSDT
1309373532807081989,110449.9,0.0008,Sell,1747904897000,BTCUSDT
1309373532228268036,110449.9,0.0031,Sell,1747904897000,BTCUSDT
1309373530353414193,110450,0.0008,Buy,1747904897000,BTCUSDT
1309373530353414191,110450,0.0014,Buy,1747904897000,BTCUSDT
1309373530353414189,110450,0.0014,Buy,1747904897000,BTCUSDT
1309373530353414187,110450,0.003,Buy,1747904897000,BTCUSDT
1309373530353414185,110450,0.0058,Buy,1747904897000,BTCUSDT
1309373529090928643,110450,0.0016,Buy,1747904896000,BTCUSDT
1309373529090928641,110447.4,0.0018,Buy,1747904896000,BTCUSDT
1309373528843464704,110445.7,0.1,Buy,1747904896000,BTCUSDT
1309373525743874049,110445.7,0.0008,Buy,1747904896000,BTCUSDT
1309373525546741795,110445.7,0.0802,Buy,1747904896000,BTCUSDT
1309373525546741793,110441.4,0.0198,Buy,1747904896000,BTCUSDT
1309373523944517633,110441.4,0.0002,Buy,1747904895000,BTCUSDT
1309373523776745484,110441.3,0.0848,Sell,1747904895000,BTCUSDT
1309373523776745481,110441.3,0.3285,Sell,1747904895000,BTCUSDT
1309373523776745479,110441.3,0.2115,Sell,1747904895000,BTCUSDT
1309373523776745477,110441.3,0.1625,Sell,1747904895000,BTCUSDT
1309373523776745475,110441.3,0.2105,Sell,1747904895000,BTCUSDT
1309373523776745473,110441.3,0.3605,Sell,1747904895000,BTCUSDT
1309373522363265028,110440.7,0.0134,Buy,1747904895000,BTCUSDT
1309373522363265026,110440.7,0.0066,Buy,1747904895000,BTCUSDT
1309373522078052360,110440.7,0.0008,Buy,1747904895000,BTCUSDT
1309373522078052358,110440,0.0003,Buy,1747904895000,BTCUSDT
1309373521859948549,110439.7,0.0872,Buy,1747904895000,BTCUSDT
1309373521843171331,110439.7,0.0188,Buy,1747904895000,BTCUSDT
1309373521843171329,110439.7,0.0073,Buy,1747904895000,BTCUSDT
1309373521595707490,110438.5,0.4549,Buy,1747904895000,BTCUSDT
1309373521595707487,110436.1,0.002,Buy,1747904895000,BTCUSDT
1309373521595707484,110435.7,0.22,Buy,1747904895000,BTCUSDT
1309373521595707482,110434.5,0.0003,Buy,1747904895000,BTCUSDT
1309373521595707480,110434.3,0.0014,Buy,1747904895000,BTCUSDT
1309373521595707478,110432.2,0.0159,Buy,1747904895000,BTCUSDT
1309373521595707476,110429,0.0003,Buy,1747904895000,BTCUSDT
1309373521595707474,110427,0.0014,Buy,1747904895000,BTCUSDT
1309373521595707472,110425,0.3038,Buy,1747904895000,BTCUSDT
1309373521432129536,110425,0.0019,Buy,1747904895000,BTCUSDT
